Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.60,0,0.7493168826815481060567586756,0.749316882681548,0.749316882681548,0.749316882681548,0.749316882681548,0,0,0,0,9.093133166711939724575625392,199.99119837970763134737003316,191.10963842741433497512969529,2113408000
12.61,0,0.7492983930257835110098800179,0.749298393025784,0.749298393025784,0.749298393025784,0.749298393025784,0,0,0,0,9.088061586392294746719541002,199.9643011839316091087979252,191.08565656055895128988832916,2115085000
12.62,0,0.7492799500046162094952886328,0.749279950004616,0.749279950004616,0.749279950004616,0.749279950004616,0,0,0,0,9.082998831305026322169426796,199.93748927687882561071991224,191.06174794134683957152901086,2116763000
12.63,0,0.7492615532395780481888901942,0.749261553239578,0.749261553239578,0.749261553239578,0.749261553239578,0,0,0,0,9.077941168355590283131267455,199.91059771405104005578195345,191.03777293763656961901405984,2118440000
12.64,0,0.7492431918830192697137431234,0.749243191883019,0.749243191883019,0.749243191883019,0.749243191883019,0,0,0,0,9.072894028362349757638956458,199.88374153308448540878616425,191.01383171359544483171046365,2120117000
12.65,0,0.7492248669806586339814124219,0.749224866980659,0.749224866980659,0.749224866980659,0.749224866980659,0,0,0,0,9.067851939440919225812432885,199.85687022340710834582910071,190.98987728860708972653713925,2121795000
12.66,0,0.7492065884785113246574413880,0.749206588478511,0.749206588478511,0.749206588478511,0.749206588478511,0,0,0,0,9.062820107337688843814658622,199.83002819672563856477667342,190.96595137502166174549078748,2123472000
12.67,0,0.7491883352028845362663574460,0.749188335202885,0.749188335202885,0.749188335202885,0.749188335202885,0,0,0,0,9.057793703214077415722549944,199.80317954460214542229793453,190.94201965939573335978526148,2125149000
12.68,0,0.7491701363117405184202518959,0.74917013631174,0.74917013631174,0.74917013631174,0.74917013631174,0,0,0,0,9.052777366377563745613023134,199.77635985491130407151965511,190.91811602518342438457596346,2126827000
12.69,0,0.7491519637456971113044390326,0.749151963745697,0.749151963745697,0.749151963745697,0.749151963745697,0,0,0,0,9.047766530288427989649040074,199.74960297047609435150013799,190.89426390648948926808409144,2128504000
12.70,0,0.7491338374434839641250147135,0.749133837443484,0.749133837443484,0.749133837443484,0.749133837443484,0,0,0,0,9.042764288349743275864494242,199.72279044635527043738398557,190.87036871386863512504411945,2130181000
12.71,0,0.7491157462729236790272313367,0.749115746272924,0.749115746272924,0.749115746272924,0.749115746272924,0,0,0,0,9.037770602641684084379324721,199.6959969735381555381329096,190.84649198439811197295158994,2131858000
12.72,0,0.7490976985032307403668634629,0.749097698503231,0.749097698503231,0.749097698503231,0.749097698503231,0,0,0,0,9.032783887067196247399516192,199.66920953101043107611258128,190.82262144346687037402400679,2133536000
12.73,0,0.7490796877431576431215040790,0.749079687743158,0.749079687743158,0.749079687743158,0.749079687743158,0,0,0,0,9.027803727607357216915939333,199.64242207708318423127959206,190.79875171662804962339386117,2135213000
12.74,0,0.7490617112605434943349215666,0.749061711260544,0.749061711260544,0.749061711260544,0.749061711260544,0,0,0,0,9.022832686228267149091556028,199.6156555106025354800749297,190.77490254603581024937155243,2136890000
12.75,0,0.7490437790021440054111199233,0.749043779002144,0.749043779002144,0.749043779002144,0.749043779002144,0,0,0,0,9.017868085725734848003282557,199.58888988584152138131135324,190.75105488226949270531969901,2138568000
12.76,0,0.7490258727885307657570156759,0.749025872788531,0.749025872788531,0.749025872788531,0.749025872788531,0,0,0,0,9.0129108677781204698140808,199.56213238468939495897451732,190.72721557625034279070704655,2140245000
12.77,0,0.7490080216740085986268449968,0.749008021674009,0.749008021674009,0.749008021674009,0.749008021674009,0,0,0,0,9.007961899686847142557844239,199.53539179869832623438080423,190.70339273202342852324015123,2141922000
12.78,0,0.7489901927163129032139210873,0.748990192716313,0.748990192716313,0.748990192716313,0.748990192716313,0,0,0,0,9.003021556840455022397534752,199.50874007052015121730589321,190.67964600093643699655917356,2143600000
12.79,0,0.7489724107312153976739018074,0.748972410731216,0.748972410731216,0.748972410731216,0.748972410731216,0,0,0,0,8.998086444758532913410068623,199.48200525306170439969526931,190.65583039437102347400271784,2145277000
12.80,0,0.7489546617757700571463526522,0.74895466177577,0.74895466177577,0.74895466177577,0.74895466177577,0,0,0,0,8.993159881963445295715384931,199.45529316575311465076342132,190.63203636367889230977629381,2146954000
12.81,0,0.7489369569104479229315769907,0.748936956910448,0.748936956910448,0.748936956910448,0.748936956910448,0,0,0,0,8.988242055776080973390399957,199.42860152719511937493693768,190.60826222247384619233486682,2148632000
12.82,0,0.7489192879462370088862854116,0.748919287946237,0.748919287946237,0.748919287946237,0.748919287946237,0,0,0,0,8.983329458011460102598075582,199.40189775914878197110687434,190.58447770033912642794003335,2150309000
12.83,0,0.7489016519429252808181700888,0.748901651942925,0.748901651942925,0.748901651942925,0.748901651942925,0,0,0,0,8.978424991799021487415328088,199.37520927500789863525927085,190.56070823923439700862452732,2151986000
12.84,0,0.7488840499839602293570573284,0.74888404998396,0.74888404998396,0.74888404998396,0.74888404998396,0,0,0,0,8.973529561637393931919073752,199.34854708189581467065097247,190.53696380347613065548139651,2153663000
12.85,0,0.7488664919208418965546325596,0.748866491920842,0.748866491920842,0.748866491920842,0.748866491920842,0,0,0,0,8.96864071546285759227227446,199.32188491655059318711583716,190.51322036209797132739830251,2155341000
12.86,0,0.7488489676645984562687288681,0.748848967664599,0.748848967664599,0.748848967664599,0.748848967664599,0,0,0,0,8.96375916961388127255184649,199.2952332236694845572603808,190.48948723160098737357659926,2157018000
12.87,0,0.7488314873843547672708809142,0.748831487384355,0.748831487384355,0.748831487384355,0.748831487384355,0,0,0,0,8.958884129820733776834706122,199.26858168425169721684967152,190.4657551427499463679719362,2158695000
12.88,0,0.7488140299353035407358299599,0.748814029935304,0.748814029935304,0.748814029935304,0.748814029935304,0,0,0,0,8.954017746673595261283815237,199.24202344738296082193769574,190.44210293178438706951766755,2160373000
12.89,0,0.7487966173286313390938623352,0.748796617328631,0.748796617328631,0.748796617328631,0.748796617328631,0,0,0,0,8.949156208389460206019112919,199.21538010686989364323600175,190.41837993450626878633840304,2162050000
12.90,0,0.7487792474195156658987150396,0.748779247419516,0.748779247419516,0.748779247419516,0.748779247419516,0,0,0,0,8.944305249291987415117515445,199.18877775477386036697537742,190.39469564067015263427120492,2163727000
12.91,0,0.7487619104880273395824049242,0.748761910488027,0.748761910488027,0.748761910488027,0.748761910488027,0,0,0,0,8.939459548840920016612916297,199.16216297762107098509353356,190.37100084387635159324246022,2165405000
12.92,0,0.7487445872240025361119322327,0.748744587224002,0.748744587224002,0.748744587224002,0.748744587224002,0,0,0,0,8.934622425571173842711300155,199.13557118131933563736599398,190.3473279724555167732805294,2167082000
12.93,0,0.7487273175915064973889412314,0.748727317591506,0.748727317591506,0.748727317591506,0.748727317591506,0,0,0,0,8.929791805379407697489583302,199.10898153299154160976463853,190.32365784196316092905918026,2168759000
12.94,0,0.7487100907781315151358949892,0.748710090778132,0.748710090778132,0.748710090778132,0.748710090778132,0,0,0,0,8.924968289322296061067704817,199.08240080594204504030160568,190.29999663063899303057235024,2170436000
12.95,0,0.7486928957520054263369036964,0.748692895752006,0.748692895752006,0.748692895752006,0.748692895752006,0,0,0,0,8.920153122582527737522580982,199.05583769470000677033608665,190.27635273194976488928007742,2172114000
12.96,0,0.7486757353021094770032495695,0.74867573530211,0.74867573530211,0.74867573530211,0.74867573530211,0,0,0,0,8.915344983775407206974150877,199.02928232051736568014027398,190.25271672192026679210492423,2173791000
12.97,0,0.7486586155973877016038307444,0.748658615597388,0.748658615597388,0.748658615597388,0.748658615597388,0,0,0,0,8.910543683895448949542353582,199.00273420301999085177639641,190.22908802884421469942486034,2175469000
12.98,0,0.7486415304237191327025508846,0.748641530423719,0.748641530423719,0.748641530423719,0.748641530423719,0,0,0,0,8.905749296808071769304105378,198.97619180664732093318764554,190.20546547120271511796978922,2177146000
12.99,0,0.7486244768552153169942306939,0.748624476855215,0.748624476855215,0.748624476855215,0.748624476855215,0,0,0,0,8.900961445289075822422368148,198.94965409420979079641825791,190.18184783365132952430776941,2178823000
13.00,0,0.7486074568702834076382907462,0.748607456870284,0.748607456870284,0.748607456870284,0.748607456870284,0,0,0,0,8.89618242903954423693103537,198.92313766066226701311830191,190.1582510513938071478986436,2180500000
13.01,0,0.7485904775472147417618628590,0.748590477547215,0.748590477547215,0.748590477547215,0.748590477547215,0,0,0,0,8.891410097617197168993068927,198.89670089172232642736877285,190.13472107086688589363212152,2182178000
13.02,0,0.7485735326657097675654294024,0.74857353266571,0.74857353266571,0.74857353266571,0.74857353266571,0,0,0,0,8.886644487571163422685385098,198.8701960882544823869439732,190.11113636719957199646211553,2183855000
13.03,0,0.7485566193033968678488492519,0.748556619303397,0.748556619303397,0.748556619303397,0.748556619303397,0,0,0,0,8.881885899858767478127922965,198.84370245740498090227112759,190.08756244299209287967212838,2185532000
13.04,0,0.7485397465411897987620176057,0.74853974654119,0.74853974654119,0.74853974654119,0.74853974654119,0,0,0,0,8.877134145425243815440621609,198.81721361612754406579599444,190.06399386824666413154191528,2187210000
13.05,0,0.7485228972569757366214835750,0.748522897256976,0.748522897256976,0.748522897256976,0.748522897256976,0,0,0,0,8.87239092049084123870039731,198.7907467241794611352817403,190.04044644729128083869427671,2188887000
13.06,0,0.7485061003252483209960000803,0.748506100325248,0.748506100325248,0.748506100325248,0.748506100325248,0,0,0,0,8.867654225455884228027189147,198.76428501108327841694848847,190.01690441643771075496174975,2190564000
13.07,0,0.7484893248278518128652866782,0.748489324827852,0.748489324827852,0.748489324827852,0.748489324827852,0,0,0,0,8.862924663011337263540936206,198.73783102844006760737778009,189.99337047978385831878994585,2192241000
13.08,0,0.7484725899514942337986399429,0.748472589951494,0.748472589951494,0.748472589951494,0.748472589951494,0,0,0,0,8.858201703635529149318554762,198.71138664957600250113249251,189.96984566613284521984082584,2193919000
13.09,0,0.7484558882603401726842409970,0.74845588826034,0.74845588826034,0.74845588826034,0.74845588826034,0,0,0,0,8.853485649536444365479983898,198.68494743037652613591222596,189.94632662659610622732700543,2195596000
13.10,0,0.7484392271496159163653142581,0.748439227149616,0.748439227149616,0.748439227149616,0.748439227149616,0,0,0,0,8.848778158298783068188185498,198.65852978301614246602582651,189.92282851088604110986025686,2197274000
13.11,0,0.7484225881810723700252053715,0.748422588181072,0.748422588181072,0.748422588181072,0.748422588181072,0,0,0,0,8.844075344929568385477053038,198.63210502042642537475432613,189.89932389069778812827340617,2198951000
13.12,0,0.7484060006440230556936706043,0.748406000644023,0.748406000644023,0.748406000644023,0.748406000644023,0,0,0,0,8.839381508019454797466525599,198.60570393837888440039570648,189.87584235670194615537689914,2200628000
13.13,0,0.7483894244157538991262464665,0.748389424415754,0.748389424415754,0.748389424415754,0.748389424415754,0,0,0,0,8.834694232723641108233519465,198.57930770145473705877356397,189.85236603783116497245083712,2202305000
13.14,0,0.7483728984844095805036281100,0.74837289848441,0.74837289848441,0.74837289848441,0.74837289848441,0,0,0,0,8.830014160298713149984019316,198.55292564882413644095627321,189.82890326008619220655506798,2203983000
13.15,0,0.7483563948127975769144172613,0.748356394812798,0.748356394812798,0.748356394812798,0.748356394812798,0,0,0,0,8.825340534412514050751918631,198.52654639285743478471860597,189.80544391812066613334693858,2205660000
13.16,0,0.7483399423882550403628030522,0.748339942388255,0.748339942388255,0.748339942388255,0.748339942388255,0,0,0,0,8.820673543668888290657156492,198.50017219911332602959943001,189.781990071927793587373209,2207337000
13.17,0,0.7483235103028690181082110530,0.748323510302869,0.748323510302869,0.748323510302869,0.748323510302869,0,0,0,0,8.81601352644074467377664918,198.47381099945810537555589987,189.75854858995866566602958275,2209015000
13.18,0,0.7483071193119984813048440186,0.748307119311999,0.748307119311999,0.748307119311999,0.748307119311999,0,0,0,0,8.811362141556313356273358575,198.44754241894943543646018681,189.73518661099733076205714928,2210692000
13.19,0,0.7482907595070794062358427190,0.74829075950708,0.74829075950708,0.74829075950708,0.74829075950708,0,0,0,0,8.806715616250353142224200958,198.42119440204918407256302221,189.71175890104040890657948964,2212369000
13.20,0,0.7482744308678734328710666089,0.748274430867874,0.748274430867874,0.748274430867874,0.748274430867874,0,0,0,0,8.802075911105188511749115411,198.39485524477385063300735149,189.68834003199663932397046873,2214046000
13.21,0,0.7482581414898540115680482184,0.748258141489854,0.748258141489854,0.748258141489854,0.748258141489854,0,0,0,0,8.797444684947503944968041013,198.36854019986504087853861953,189.66494419793094657031433316,2215724000
13.22,0,0.7482418831223868117078954278,0.748241883122387,0.748241883122387,0.748241883122387,0.748241883122387,0,0,0,0,8.792818580150572569914871246,198.34221979543992743168304443,189.64154384977745132144553603,2217401000
13.23,0,0.7482256558602979997328959012,0.748225655860298,0.748225655860298,0.748225655860298,0.748225655860298,0,0,0,0,8.78820080179598021879559079,198.31592228858346954202378732,189.61816540541333149353536916,2219078000
13.24,0,0.7482094578015861271310943695,0.748209457801586,0.748209457801586,0.748209457801586,0.748209457801586,0,0,0,0,8.783589991157240019644093125,198.2896353291245290917385842,189.59479737380458874568764114,2220756000
13.25,0,0.7481933016911483740563960196,0.748193301691148,0.748193301691148,0.748193301691148,0.748193301691148,0,0,0,0,8.778985808139006452580317334,198.26335405951622532871454056,189.57143543378627937829281211,2222433000
13.26,0,0.7481771647258859437256819074,0.748177164725886,0.748177164725886,0.748177164725886,0.748177164725886,0,0,0,0,8.774388477806063997724202496,198.23708127575981900188518838,189.54808211692681426552378997,2224110000
13.27,0,0.7481610678070524690818697733,0.748161067807052,0.748161067807052,0.748161067807052,0.748161067807052,0,0,0,0,8.769796227122457135195687693,198.21080421887948462936381794,189.52472518702934804683118463,2225788000
13.28,0,0.7481450117748005713728060035,0.7481450117748,0.7481450117748,0.7481450117748,0.7481450117748,0,0,0,0,8.765212147832210345114712006,198.1845490807505355364274099,189.50138924965476472143780986,2227465000
13.29,0,0.7481289848280899205971441854,0.74812898482809,0.74812898482809,0.74812898482809,0.74812898482809,0,0,0,0,8.760635182961476755515168914,198.15830622979261654960297731,189.47806534860530092152345495,2229142000
13.30,0,0.7481129878715760425545197328,0.748112987871576,0.748112987871576,0.748112987871576,0.748112987871576,0,0,0,0,8.7560631818503321986030431,198.13205706680480824656443173,189.45473607267941333285098031,2230820000
13.31,0,0.7480970208393288530852066078,0.748097020839329,0.748097020839329,0.748097020839329,0.748097020839329,0,0,0,0,8.751499500503789802412228042,198.10582848048026135384139376,189.43142686121095330978553714,2232497000
13.32,0,0.7480810946359607604047370885,0.748081094635961,0.748081094635961,0.748081094635961,0.748081094635961,0,0,0,0,8.746942705081898371019640023,198.0796126383785393317738216,189.40812986390011184193097768,2234174000
13.33,0,0.7480651865644068259900587419,0.748065186564407,0.748065186564407,0.748065186564407,0.748065186564407,0,0,0,0,8.742392417203679412674286523,198.05340677450623948719345986,189.38484244135046171316114266,2235852000
13.34,0,0.7480493191591273027925067239,0.748049319159127,0.748049319159127,0.748049319159127,0.748049319159127,0,0,0,0,8.737849201979254703324015424,198.02720841437939788938973674,189.36156312957261214594773961,2237529000
13.35,0,0.7480334907218237978710899370,0.748033490721824,0.748033490721824,0.748033490721824,0.748033490721824,0,0,0,0,8.733312492619030075174811405,198.00102016909544475209306623,189.33829352223656817804490627,2239206000
13.36,0,0.7480176821347677289321636652,0.748017682134768,0.748017682134768,0.748017682134768,0.748017682134768,0,0,0,0,8.728782552464628656260567948,197.97484273958882337169037701,189.31503446597733492803957909,2240883000
13.37,0,0.7480019125067326597996727740,0.748001912506733,0.748001912506733,0.748001912506733,0.748001912506733,0,0,0,0,8.724257758594696278787269734,197.9486569719247631311675243,189.29176861929084356229082543,2242561000
13.38,0,0.7479861724657235379905370466,0.747986172465724,0.747986172465724,0.747986172465724,0.747986172465724,0,0,0,0,8.719741165828900394745787442,197.92250079209788082097823292,189.26853019037994771560168308,2244238000
13.39,0,0.7479704613155529677961230239,0.747970461315553,0.747970461315553,0.747970461315553,0.747970461315553,0,0,0,0,8.715231528170706836342105753,197.89635323837400504453550339,189.24530072593085364572689342,2245915000
13.40,0,0.7479547880695356190417525738,0.747954788069536,0.747954788069536,0.747954788069536,0.747954788069536,0,0,0,0,8.71072688337520440765314095,197.87019909696120761795185562,189.22206578662827617114899594,2247593000
13.41,0,0.7479391454490798230283696303,0.74793914544908,0.74793914544908,0.74793914544908,0.74793914544908,0,0,0,0,8.706230625570611912755809314,197.84406940860687156025145888,189.19885425765128859296762851,2249270000
13.42,0,0.7479235315647772002796307082,0.747923531564777,0.747923531564777,0.747923531564777,0.747923531564777,0,0,0,0,8.701739208052613831770049922,197.81793482371299923328734114,189.17563851137894257286105833,2250947000
13.43,0,0.7479079455302916181896565360,0.747907945530292,0.747907945530292,0.747907945530292,0.747907945530292,0,0,0,0,8.697254817903524644815801858,197.79181217233158405985788248,189.1524345575456852368183625,2252625000
13.44,0,0.7478924000626914010019937496,0.747892400062692,0.747892400062692,0.747892400062692,0.747892400062692,0,0,0,0,8.6927785480196031559699814,197.76571657680026776926361189,189.12925591496061475259223124,2254302000
13.45,0,0.7478768812750065423978657455,0.747876881275006,0.747876881275006,0.747876881275006,0.747876881275006,0,0,0,0,8.688307530869809521395550433,197.73961532176460442662806349,189.1060728667810156951897598,2255979000
13.46,0,0.7478613922833287608063597505,0.747861392283329,0.747861392283329,0.747861392283329,0.747861392283329,0,0,0,0,8.683843123494942545169425234,197.71352415813124355426626069,189.08289971094779541665597438,2257657000
13.47,0,0.7478459418968573316433198320,0.747845941896857,0.747845941896857,0.747845941896857,0.747845941896857,0,0,0,0,8.679385626792296707411544886,197.68744598583814712447309589,189.0597391380542882891677943,2259334000
13.48,0,0.7478305100379987421382992951,0.747830510037999,0.747830510037999,0.747830510037999,0.747830510037999,0,0,0,0,8.67493454961888513615580287,197.66137446004503318921943339,189.03658545741369303522186851,2261011000
13.49,0,0.7478151159218550503917456842,0.747815115921855,0.747815115921855,0.747815115921855,0.747815115921855,0,0,0,0,8.670490230510903663608183865,197.63531765350083180865340394,189.01344564594726877672799717,2262689000
13.50,0,0.7477997603528919651846847529,0.747799760352892,0.747799760352892,0.747799760352892,0.747799760352892,0,0,0,0,8.666052668609111093845604152,197.6092696422763253222571109,188.99031484631072866140615059,2264366000
13.51,0,0.7477844232567953197919149044,0.747784423256796,0.747784423256796,0.747784423256796,0.747784423256796,0,0,0,0,8.661620165730500554901957211,197.58321869948734273211849512,188.96718174773158045049718118,2266043000
13.52,0,0.7477691247114542870664794723,0.747769124711454,0.747769124711454,0.747769124711454,0.747769124711454,0,0,0,0,8.657195776224453555026250528,197.557189464615163661750925,188.94406963419155261186540701,2267720000
13.53,0,0.7477538529341653494854826454,0.747753852934166,0.747753852934166,0.747753852934166,0.747753852934166,0,0,0,0,8.652776481678701870166331976,197.53115958742217960201881454,188.92095715669830385710633028,2269398000
13.54,0,0.7477386094363312414322501279,0.747738609436331,0.747738609436331,0.747738609436331,0.747738609436331,0,0,0,0,8.648364054075331332528186241,197.50514401999434205311624997,188.89785836692045980928687213,2271075000
13.55,0,0.7477233945300794012396191316,0.747723394530079,0.747723394530079,0.747723394530079,0.747723394530079,0,0,0,0,8.643958379351076422231752403,197.47913758161164065940771574,188.87476890627303704141901383,2272752000
13.56,0,0.7477082171487243693444717579,0.747708217148724,0.747708217148724,0.747708217148724,0.747708217148724,0,0,0,0,8.639558928611855943353946744,197.45314072762681699955503745,188.8516886316527912893884488,2274430000
13.57,0,0.7476930681812326020738897203,0.747693068181233,0.747693068181233,0.747693068181233,0.747693068181233,0,0,0,0,8.635166719341948699971685541,197.4271596058673387595612457,188.82862361327301675086399603,2276107000
13.58,0,0.7476779466557522683223054462,0.747677946655752,0.747677946655752,0.747677946655752,0.747677946655752,0,0,0,0,8.630779261231814848247930678,197.40117007381890887246863906,188.8055515582354305891643914,2277784000
13.59,0,0.7476628516039866144253796208,0.747662851603986,0.747662851603986,0.747662851603986,0.747662851603986,0,0,0,0,8.626398175336363192259598433,197.37519474817096708529738491,188.78249265997506623477023158,2279462000
13.60,0,0.7476477959098228426464050259,0.747647795909823,0.747647795909823,0.747647795909823,0.747647795909823,0,0,0,0,8.622025987967662536083605089,197.34924810821717012953139488,188.75946133113161768239506869,2281139000
13.61,0,0.7476327666042015555464126962,0.747632766604202,0.747632766604202,0.747632766604202,0.747632766604202,0,0,0,0,8.617658398248437359839889727,197.32329480476794022300286521,188.73642427564380359036774443,2282816000
13.62,0,0.7476177638159351400358090930,0.747617763815935,0.747617763815935,0.747617763815935,0.747617763815935,0,0,0,0,8.613297668459997819691414227,197.29735638853405550252655585,188.71340144904090017387666064,2284494000
13.63,0,0.7476027902350520184870748627,0.747602790235052,0.747602790235052,0.747602790235052,0.747602790235052,0,0,0,0,8.60894183631100271971509487,197.27141426344625816189427252,188.69037563972760835580727076,2286171000
13.64,0,0.7475878529897456108706995563,0.747587852989746,0.747587852989746,0.747587852989746,0.747587852989746,0,0,0,0,8.604594257971955187944825135,197.24549624630417770543231194,188.66737303610152317308052735,2287848000
13.65,0,0.7475729440624703623453489050,0.74757294406247,0.74757294406247,0.74757294406247,0.74757294406247,0,0,0,0,8.600251688642082408672635306,197.21957992367971976244938968,188.64437201495987003156149714,2289525000
13.66,0,0.7475580505851624150012702565,0.747558050585162,0.747558050585162,0.747558050585162,0.747558050585162,0,0,0,0,8.595915862590390481803350463,197.19367347732069125216058871,188.62138103044171145897660525,2291203000
13.67,0,0.7475431952422547728222692759,0.747543195242255,0.747543195242255,0.747543195242255,0.747543195242255,0,0,0,0,8.591586703421129563499932483,197.1677816682804194834859985,188.59840392326096683583427646,2292880000
13.68,0,0.7475283661650695426318514258,0.74752836616507,0.74752836616507,0.74752836616507,0.74752836616507,0,0,0,0,8.587262324363809809925343251,197.14188414063655427009724283,188.57542211457441962729541996,2294557000
13.69,0,0.7475135743362767480155039179,0.747513574336277,0.747513574336277,0.747513574336277,0.747513574336277,0,0,0,0,8.582944761284670025156499047,197.11599979538338571244968228,188.55245315670654872278873748,2296234000
13.70,0,0.7474988188909184336784338351,0.747498818890918,0.747498818890918,0.747498818890918,0.747498818890918,0,0,0,0,8.578633749307274689313338952,197.09005822657369936346814113,188.52943901930419713167501981,2297912000
13.71,0,0.7474840805078657057936582347,0.747484080507866,0.747484080507866,0.747484080507866,0.747484080507866,0,0,0,0,8.574329589300682606472779245,197.06420197308355591793534113,188.50649698167230793445943926,2299589000
13.72,0,0.7474693795682491275462969114,0.747469379568249,0.747469379568249,0.747469379568249,0.747469379568249,0,0,0,0,8.57003186553916393279778181,197.03835614306341428062771679,188.48356517926122488633626996,2301267000
13.73,0,0.7474546945621290213652748472,0.747454694562129,0.747454694562129,0.747454694562129,0.747454694562129,0,0,0,0,8.565739143656341796322240124,197.01257615129054346786463503,188.46068765668145235414131964,2302944000
13.74,0,0.7474400457185677539187411014,0.747440045718568,0.747440045718568,0.747440045718568,0.747440045718568,0,0,0,0,8.561453120206000677166093269,196.98667396822173327172161714,188.43771184057369797153846504,2304621000
13.75,0,0.7474254241131033842824707260,0.747425424113104,0.747425424113104,0.747425424113104,0.747425424113104,0,0,0,0,8.557173794300380731492303126,196.96085286343924636274034392,188.41480452024957917063811811,2306298000
13.76,0,0.7474108377001631069083124225,0.747410837700163,0.747410837700163,0.747410837700163,0.747410837700163,0,0,0,0,8.552900825479530763377785978,196.93504412379361217060602288,188.39190898619508770729546065,2307976000
13.77,0,0.7473962792430224093016932936,0.747396279243022,0.747396279243022,0.747396279243022,0.747396279243022,0,0,0,0,8.548632892761799576899458102,196.90923388181692234190764148,188.36901255159057668134077072,2309653000
13.78,0,0.7473817369728661492574568304,0.747381736972866,0.747381736972866,0.747381736972866,0.747381736972866,0,0,0,0,8.544371805789161652177258582,196.88343662396644425872674947,188.34612891787433381152587334,2311330000
13.79,0,0.7473672289392281178933470566,0.747367228939228,0.747367228939228,0.747367228939228,0.747367228939228,0,0,0,0,8.540117111039507145374149297,196.85765108687991887494018899,188.32325660469140718598120487,2313008000
13.80,0,0.7473527587167181976247539803,0.747352758716718,0.747352758716718,0.747352758716718,0.747352758716718,0,0,0,0,8.535867524923233508481000927,196.83187037940314885792001773,188.30038868580913668068220644,2314685000
13.81,0,0.7473383036305538473357354252,0.747338303630554,0.747338303630554,0.747338303630554,0.747338303630554,0,0,0,0,8.531624216194792249746820955,196.80609314713072610360664881,188.27752522791528956534097803,2316362000
13.82,0,0.7473238846413440386489611802,0.747323884641344,0.747323884641344,0.747323884641344,0.747323884641344,0,0,0,0,8.527386203013260821162480062,196.78032146400663347399689742,188.25466696027996558833303946,2318040000
13.83,0,0.7473094925948224262407129486,0.747309492594822,0.747309492594822,0.747309492594822,0.747309492594822,0,0,0,0,8.523156238123685054933962926,196.75457784473955499393800548,188.23183510975400872916760991,2319717000
13.84,0,0.7472951355428656064047032289,0.747295135542866,0.747295135542866,0.747295135542866,0.747295135542866,0,0,0,0,8.518931265220648079095163029,196.72883091137770325244361557,188.20900089492278784259438785,2321394000
13.85,0,0.7472807946319620502735607385,0.747280794631962,0.747280794631962,0.747280794631962,0.747280794631962,0,0,0,0,8.514713131794374373766019453,196.70310048791885969348765798,188.18618243064765851256848564,2323072000
13.86,0,0.7472664784293499222309486895,0.74726647842935,0.74726647842935,0.74726647842935,0.74726647842935,0,0,0,0,8.510501459449888419066471279,196.6773823713069558788162813,188.1633759005513808941801957,2324749000
13.87,0,0.7472522092631981399594178097,0.747252209263198,0.747252209263198,0.747252209263198,0.747252209263198,0,0,0,0,8.506294663366153343030411984,196.65166486930433084852209617,188.14057014051035972775905858,2326426000
13.88,0,0.7472379560259610425301393605,0.747237956025961,0.747237956025961,0.747237956025961,0.747237956025961,0,0,0,0,8.502094402303570653906849053,196.62595810816462043488509518,188.11777512307955636243560203,2328103000
13.89,0,0.7472237268671278897253423950,0.747223726867128,0.747223726867128,0.747223726867128,0.747223726867128,0,0,0,0,8.497898939933763479729675966,196.60018112754190742353113424,188.09492273930125737371246125,2329781000
13.90,0,0.7472095334396091158347637767,0.747209533439609,0.747209533439609,0.747209533439609,0.747209533439609,0,0,0,0,8.493710199549430624575809003,196.57448826607622469133981567,188.07214147024347482512275184,2331458000
13.91,0,0.7471953658922957300176064687,0.747195365892296,0.747195365892296,0.747195365892296,0.747195365892296,0,0,0,0,8.489528066567032244608210043,196.54880950927124539977258094,188.04937380187293149166867612,2333135000
13.92,0,0.7471812223769136307176935841,0.747181222376914,0.747181222376914,0.747181222376914,0.747181222376914,0,0,0,0,8.485350918312521467860772571,196.52313394784281144383573383,188.02660917482699333113661452,2334813000
13.93,0,0.7471671055423417980713468445,0.747167105542342,0.747167105542342,0.747167105542342,0.747167105542342,0,0,0,0,8.481180300563278450496458464,196.49746640678820064391808142,188.00385310189678415758848292,2336490000
13.94,0,0.7471530135397086914943224002,0.747153013539709,0.747153013539709,0.747153013539709,0.747153013539709,0,0,0,0,8.477016476260107672635206805,196.47181990375541856720302292,187.98111652695041355435745249,2338167000
13.95,0,0.7471389556128709845787852423,0.747138955612871,0.747138955612871,0.747138955612871,0.747138955612871,0,0,0,0,8.472857030449187938353933873,196.44616780209728308071619951,187.95837520511038057490625457,2339845000
13.96,0,0.7471249242267626256985138392,0.747124924226763,0.747124924226763,0.747124924226763,0.747124924226763,0,0,0,0,8.468704678014033727772578751,196.42053373483848289909300697,187.9356512375050929941029918,2341522000
13.97,0,0.7471109176247719441835309808,0.747110917624772,0.747110917624772,0.747110917624772,0.747110917624772,0,0,0,0,8.464558663653468168925034917,196.39491343142989041588940693,187.91294037573764517948125963,2343199000
